layer,metric,role,band_index,band,estimate,ci_low,ci_high,bootstrap_sign_p
31,q_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.28998114517510504,-0.4206096489273158,-0.07058764487813152,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,5,F5,-0.28460044879191776,-0.38120161023122745,-0.09193100703778034,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.18187945469133335,-0.2581559288605289,-0.03306434939074615,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.1935348173840295,-0.26141397272675637,-0.08299085921784993,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.11391205686371206,-0.17606518111588743,-0.016324695987751908,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.05729031638631145,-0.11875271563541703,0.02421287667383215,0.07196401799100449
31,q_enrichment,fine_vs_coarse_log_ratio,10,F10,-0.024290065820793096,-0.12571123891640068,0.06741171357087666,0.736631684157921
31,q_enrichment,fine_vs_coarse_log_ratio,11,F11,0.08053239318519523,0.008410713719625235,0.14188626945733068,0.014992503748125937
31,q_enrichment,fine_vs_coarse_log_ratio,12,F12,0.23831164689923381,0.18462260834436894,0.35410991941473113,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,13,F13,0.21129641681359057,0.09957297378566476,0.3038339861816458,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,14,F14,0.240410676358869,0.12477814974403184,0.3284099321910646,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,15,F15,0.27080861334472034,0.1231762911282046,0.3828290262924297,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,16,F16,0.25452546129594944,0.06677172989448743,0.34763426638536327,0.0009995002498750624
31,j_enrichment,coarse,1,F1,1.7840010941678999,1.5154785707210179,2.326072057822807,
31,j_enrichment,coarse,2,F2,1.5213948306358762,1.428747199062629,1.7380094402197965,
31,j_enrichment,coarse,3,F3,1.4307730158432757,1.3196529882497112,1.593895135111267,
31,j_enrichment,coarse,4,F4,1.3870077917338985,1.2495675609879335,1.6364666436703592,
31,j_enrichment,coarse,5,F5,1.3868381553406877,1.2786006774564154,1.5937529436868816,
31,j_enrichment,coarse,6,F6,1.1669624480049756,1.0811554373573373,1.2881586011679982,
31,j_enrichment,coarse,7,F7,1.143205718001392,1.082067116889429,1.2485092303600167,
31,j_enrichment,coarse,8,F8,0.9903079523619235,0.9094301463800297,1.0787861554370657,
31,j_enrichment,coarse,9,F9,0.8944224071685023,0.8204401975607138,0.9670129189165597,
31,j_enrichment,coarse,10,F10,0.8129595534798036,0.7254217803410049,0.8947720326981011,
31,j_enrichment,coarse,11,F11,0.7127065512864218,0.6308912677178908,0.7672365120033114,
31,j_enrichment,coarse,12,F12,0.6307699355342214,0.5460802969023424,0.6674970903453538,
31,j_enrichment,coarse,13,F13,0.5761046297615512,0.48420055920754757,0.6225940198245782,
31,j_enrichment,coarse,14,F14,0.554958176467571,0.4588050725210418,0.6053093236685845,
31,j_enrichment,coarse,15,F15,0.5096820651550306,0.4076772272519121,0.5593105695523085,
31,j_enrichment,coarse,16,F16,0.49790567505696925,0.4020981060536039,0.5512226883776593,
31,j_enrichment,fine,1,F1,1.5034856274635402,1.3931611197227443,1.8478360390912183,
31,j_enrichment,fine,2,F2,1.3782049053391103,1.327497438898026,1.5766478215675792,
31,j_enrichment,fine,3,F3,1.536081520166364,1.532542019133954,1.7666370583989657,
31,j_enrichment,fine,4,F4,1.3935871803066906,1.3951433560322182,1.5574093609148505,
31,j_enrichment,fine,5,F5,1.3954749832506326,1.4043509593725105,1.545655208489527,
31,j_enrichment,fine,6,F6,1.1663048423618254,1.1407990459865927,1.2594534066409824,
31,j_enrichment,fine,7,F7,1.0859629913036173,1.0579000478199192,1.1440295206543467,
31,j_enrichment,fine,8,F8,0.9550377824671771,0.9061541704399511,0.9995106097949834,
31,j_enrichment,fine,9,F9,0.8841933046406024,0.8242092774795566,0.9053528477033708,
31,j_enrichment,fine,10,F10,0.7800446099691066,0.6997914794929542,0.7878975549081626,
31,j_enrichment,fine,11,F11,0.7438111387507761,0.6477904199708145,0.7609526927536928,
31,j_enrichment,fine,12,F12,0.7810339490232887,0.6899090812724606,0.8053394992612791,
31,j_enrichment,fine,13,F13,0.6402080624856161,0.5332352896426339,0.6341025842851995,
31,j_enrichment,fine,14,F14,0.6329352936833172,0.5149117398252961,0.6328342298721734,
31,j_enrichment,fine,15,F15,0.5930644888960148,0.4677013112955789,0.5958149710266606,
31,j_enrichment,fine,16,F16,0.5305693198923209,0.39992619036432453,0.5281195627900188,
31,j_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.1710724834654277,-0.3691291861113766,0.06234803177015158,0.08195902048975512
31,j_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.09884570663668815,-0.20058304358905363,0.056666188499972014,0.0559720139930035
31,j_enrichment,fine_vs_coarse_log_ratio,3,F3,0.07101983760615489,0.0013811676948177198,0.2569051668360435,0.768615692153923
31,j_enrichment,fine_vs_coarse_log_ratio,4,F4,0.0047323690921563955,-0.12135227292579062,0.1845058090018303,0.6896551724137931
31,j_enrichment,fine_vs_coarse_log_ratio,5,F5,0.006208399429800988,-0.0877754772005778,0.15264083529291844,0.63968015992004
31,j_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.00056367794918067,-0.0788744175051644,0.11251877030466886,0.7486256871564217
31,j_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.05136920642993152,-0.141280027541816,0.02672532118323029,0.23488255872063968
31,j_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.03626505525941638,-0.1299451075708812,0.032047840039912484,0.5717141429285357
31,j_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.011502445683936307,-0.12256546902309007,0.05845073558587006,0.8655672163918041
31,j_enrichment,fine_vs_coarse_log_ratio,10,F10,-0.04133024827660628,-0.2021080160593146,0.041716530014275985,0.9895052473763118
31,j_enrichment,fine_vs_coarse_log_ratio,11,F11,0.042717390170447796,-0.13673047987960213,0.14690821768593554,0.271864067966017
31,j_enrichment,fine_vs_coarse_log_ratio,12,F12,0.21367742445419718,0.06161613171212621,0.3458307816586575,0.0009995002498750624
31,j_enrichment,fine_vs_coarse_log_ratio,13,F13,0.10550392806339634,-0.11752779933091678,0.22498047828054873,0.07596201899050475
31,j_enrichment,fine_vs_coarse_log_ratio,14,F14,0.13147544205904949,-0.10175940071663181,0.2566739298927007,0.04597701149425287
31,j_enrichment,fine_vs_coarse_log_ratio,15,F15,0.15151601366511636,-0.12341326098200611,0.32179806466096084,0.07196401799100449
31,j_enrichment,fine_vs_coarse_log_ratio,16,F16,0.06353996692597484,-0.2591433755203346,0.20378285213792063,0.20189905047476261
32,b,coarse,1,F1,0.21671932935714722,0.16052107801721363,0.2810286989614089,
32,b,coarse,2,F2,0.14234191179275513,0.10447941618860185,0.17916997222617964,
32,b,coarse,3,F3,0.10363593697547913,0.07477354433597219,0.13184998651036037,
32,b,coarse,4,F4,0.07965044677257538,0.05807646038418914,0.09973015833914235,
32,b,coarse,5,F5,0.06682910770177841,0.0478435792716959,0.08855299354310618,
32,b,coarse,6,F6,0.053178317844867706,0.03827557002168377,0.06794665132285052,
32,b,coarse,7,F7,0.03875131160020828,0.02808717214893863,0.047209784913989784,
32,b,coarse,8,F8,0.03242150694131851,0.023062261213177362,0.04015444283984856,
32,b,coarse,9,F9,0.026519443839788437,0.019050962953902986,0.03337233328722196,
32,b,coarse,10,F10,0.02022729627788067,0.014679938013624914,0.0256417357862382,
32,b,coarse,11,F11,0.014344105497002602,0.0102421526357051,0.017539670209956733,
32,b,coarse,12,F12,0.011141805909574032,0.008053624323185899,0.014236351687755099,
32,b,coarse,13,F13,0.006214071065187454,0.004398998535735068,0.007768929059093861,
32,b,coarse,14,F14,0.003125216579064727,0.0021772372589240643,0.003606087174128611,
32,b,coarse,15,F15,0.001321585150435567,0.0009466248675670901,0.0016180049246880186,
32,b,coarse,16,F16,0.00015812243509572,0.00010602725042727703,0.0001929212013306248,
32,b,fine,1,F1,0.27834296226501465,0.20765826744797944,0.2801175066329359,
32,b,fine,2,F2,0.18903735280036926,0.1419289828858391,0.18421283673643116,
32,b,fine,3,F3,0.14375744760036469,0.1082826074323107,0.14239474733569293,
32,b,fine,4,F4,0.11194221675395966,0.0853839108966618,0.10807028636764433,
32,b,fine,5,F5,0.0910416841506958,0.06770477085742703,0.08808435087052695,
32,b,fine,6,F6,0.07755844295024872,0.05846953658910549,0.07647107983314788,
32,b,fine,7,F7,0.060264550149440765,0.044633176951764796,0.05823646084585093,
32,b,fine,8,F8,0.050482094287872314,0.0368552395696618,0.04840525367172519,
32,b,fine,9,F9,0.040256477892398834,0.02918062682852301,0.03917457061466219,
32,b,fine,10,F10,0.030407067388296127,0.02222617428621808,0.029256325659188634,
32,b,fine,11,F11,0.022877013310790062,0.016465632480583584,0.022125809439241056,
32,b,fine,12,F12,0.016690220683813095,0.012079785638202148,0.016498032547552496,
32,b,fine,13,F13,0.010539853014051914,0.007635919988550235,0.010564594637806174,
32,b,fine,14,F14,0.005702219903469086,0.004068075402292062,0.005730233522105354,
32,b,fine,15,F15,0.002139677759259939,0.001497973397968146,0.0021295609237359523,
32,b,fine,16,F16,0.00029202314908616245,0.00020151493110618263,0.0002984129974123201,
32,b,fine_vs_coarse_log_ratio,1,F1,0.25025092728940557,-0.12223284257298417,0.4288567180715947,0.01899050474762619
32,b,fine_vs_coarse_log_ratio,2,F2,0.2837126364459811,-0.13808353547590513,0.4723282274296742,0.004997501249375313
32,b,fine_vs_coarse_log_ratio,3,F3,0.3272433360508163,-0.05936064504594485,0.525639098434021,0.00399800099950025
32,b,fine_vs_coarse_log_ratio,4,F4,0.3403351707842262,-0.03890212125141013,0.5177808964779183,0.001999000499750125
32,b,fine_vs_coarse_log_ratio,5,F5,0.3091787395536472,-0.12566833425606416,0.4828667396165841,0.00399800099950025
32,b,fine_vs_coarse_log_ratio,6,F6,0.3773810007849332,0.0037631991513604746,0.5721900531527087,0.00399800099950025
32,b,fine_vs_coarse_log_ratio,7,F7,0.4415794364976711,0.07957212984626816,0.6062847080643385,0.0009995002498750624
32,b,fine_vs_coarse_log_ratio,8,F8,0.44279670778072727,0.07827558516172861,0.6191483266089486,0.0009995002498750624
32,b,fine_vs_coarse_log_ratio,9,F9,0.4173927385935492,0.042881210504315814,0.5945032809145085,0.001999000499750125
32,b,fine_vs_coarse_log_ratio,10,F10,0.40764206816411375,0.023264600189949913,0.5697366286772916,0.0009995002498750624
32,b,fine_vs_coarse_log_ratio,11,F11,0.466793529816613,0.10580299412194294,0.649730236063662,0.001999000499750125
32,b,fine_vs_coarse_log_ratio,12,F12,0.40411862836822876,0.026841634345460608,0.5851301348128628,0.0009995002498750624
32,b,fine_vs_coarse_log_ratio,13,F13,0.5283473502715447,0.17926765849390713,0.7374228406600795,0.0009995002498750624
32,b,fine_vs_coarse_log_ratio,14,F14,0.6013519696832959,0.30700165645471655,0.8094854502575337,0.0009995002498750624
32,b,fine_vs_coarse_log_ratio,15,F15,0.481823350239529,0.11340744053524143,0.6692585466199368,0.0009995002498750624
32,b,fine_vs_coarse_log_ratio,16,F16,0.6134634382066113,0.27299607666082726,0.8501269222429106,0.0009995002498750624
32,q,coarse,1,F1,0.0376590568307472,0.02796283961458996,0.04840073745795867,
32,q,coarse,2,F2,0.063475125015997,0.04681447751579314,0.07925095356821103,
32,q,coarse,3,F3,0.0799975125253636,0.05763877496312011,0.1022243555963007,
32,q,coarse,4,F4,0.09499855693858411,0.06930978872791158,0.11801375122039781,
32,q,coarse,5,F5,0.11923758076233337,0.08536509894894904,0.15821783537358558,
32,q,coarse,6,F6,0.14009794076385734,0.10051462900000387,0.17898725674999016,
32,q,coarse,7,F7,0.1481664144227337,0.10733024374812106,0.17934081502529867,
32,q,coarse,8,F8,0.18160142092208986,0.1295057336920743,0.2254328470645763,
32,q,coarse,9,F9,0.22080484036053005,0.15943833066388563,0.27793630530883384,
32,q,coarse,10,F10,0.2577007503823472,0.18742252678099547,0.3261332297364073,
32,q,coarse,11,F11,0.2919992067290983,0.2080002170797942,0.3571634625958699,
32,q,coarse,12,F12,0.3840209484878326,0.27641663384577764,0.48966183405269226,
32,q,coarse,13,F13,0.39941989199724226,0.28261711706734444,0.4973085825468456,
32,q,coarse,14,F14,0.44368254927803064,0.30876766751826273,0.5146299065335751,
32,q,coarse,15,F15,0.5538070546972733,0.3976990116365552,0.6709038749126546,
32,q,coarse,16,F16,0.37686772548127034,0.2559900061223059,0.44427613074222055,
32,q,fine,1,F1,0.047457086041510776,0.035492179604441426,0.04700994703912248,
32,q,fine,2,F2,0.08493755650359104,0.06406178790427586,0.08313696740285939,
32,q,fine,3,F3,0.11112392830639836,0.08381805139619268,0.10998686064498739,
32,q,fine,4,F4,0.13447843387900787,0.10227105773378707,0.12964232829436564,
32,q,fine,5,F5,0.16287406298900364,0.12104888411780966,0.1576353502033579,
32,q,fine,6,F6,0.2035852271909889,0.15342277858441905,0.20048118730764514,
32,q,fine,7,F7,0.22994460467736932,0.16979115348620372,0.22247073455014293,
32,q,fine,8,F8,0.2803896100629346,0.20437254246306713,0.26897161596537067,
32,q,fine,9,F9,0.333739078290721,0.24193132197042286,0.3253644288651238,
32,q,fine,10,F10,0.3875483079647659,0.2836077261660191,0.37327893622505753,
32,q,fine,11,F11,0.46596275168303564,0.33521857610814987,0.4510144201315732,
32,q,fine,12,F12,0.5767758213888434,0.41740461834092857,0.5709634069662362,
32,q,fine,13,F13,0.677220743947597,0.48957577450263295,0.6773214998267063,
32,q,fine,14,F14,0.8109884121427353,0.5776028891420204,0.8147627332738904,
32,q,fine,15,F15,0.9145606867709913,0.6404470168184422,0.9132756212847987,
32,q,fine,16,F16,0.7069743889400399,0.4863927028482237,0.721471217938355,
32,q,fine_vs_coarse_log_ratio,1,F1,0.23125237233331397,-0.1703119217659338,0.40766211998073887,0.026986506746626688
32,q,fine_vs_coarse_log_ratio,2,F2,0.29126826002834916,-0.11650889561019362,0.4818455532826185,0.004997501249375313
32,q,fine_vs_coarse_log_ratio,3,F3,0.32865050899313847,-0.05590896593409289,0.5256899802125381,0.00399800099950025
32,q,fine_vs_coarse_log_ratio,4,F4,0.34754214191358834,-0.030904081086765123,0.523840645433253,0.0009995002498750624
32,q,fine_vs_coarse_log_ratio,5,F5,0.3118593026886062,-0.12034150432389856,0.484734463968043,0.00399800099950025
32,q,fine_vs_coarse_log_ratio,6,F6,0.37374296913871474,-0.006112749822697161,0.5690735386303519,0.00399800099950025
32,q,fine_vs_coarse_log_ratio,7,F7,0.43950236683487576,0.07952845062084823,0.6031960676016334,0.0009995002498750624
32,q,fine_vs_coarse_log_ratio,8,F8,0.4343658098926619,0.07036732131656431,0.605679769091787,0.0009995002498750624
32,q,fine_vs_coarse_log_ratio,9,F9,0.41308024887110256,0.03363735668876444,0.590363708920634,0.001999000499750125
32,q,fine_vs_coarse_log_ratio,10,F10,0.4080414772401462,0.026118536781884805,0.5703126909953133,0.0009995002498750624
32,q,fine_vs_coarse_log_ratio,11,F11,0.467354613336838,0.10194191187929857,0.6517328391888464,0.001999000499750125
32,q,fine_vs_coarse_log_ratio,12,F12,0.4067565621033632,0.03597465532427613,0.5924808026192603,0.0009995002498750624
32,q,fine_vs_coarse_log_ratio,13,F13,0.5279840572849683,0.18536695924060376,0.7346946572647801,0.0009995002498750624
32,q,fine_vs_coarse_log_ratio,14,F14,0.6031444380474225,0.3014587691785734,0.8172040358840553,0.0009995002498750624
32,q,fine_vs_coarse_log_ratio,15,F15,0.50162747686652,0.1475035856990644,0.6897933937400066,0.0009995002498750624
32,q,fine_vs_coarse_log_ratio,16,F16,0.6291001751721298,0.3062334126553776,0.8561729337205961,0.0009995002498750624
32,j,coarse,1,F1,0.37830057740211487,0.2597852533111995,0.44165518934764797,
32,j,coarse,2,F2,0.3528962731361389,0.23430208111506232,0.4204940075937079,
32,j,coarse,3,F3,0.3439043164253235,0.22774559850020354,0.40377903438665746,
32,j,coarse,4,F4,0.33480700850486755,0.2244799619790777,0.39111671766752165,
32,j,coarse,5,F5,0.33806300163269043,0.22539792536877884,0.41286134484410814,
32,j,coarse,6,F6,0.32994338870048523,0.22086671227036062,0.38336972739563374,
32,j,coarse,7,F7,0.2949100732803345,0.1987402465744069,0.32614873832136637,
32,j,coarse,8,F8,0.2895239591598511,0.19262373727798815,0.32371672948373603,
32,j,coarse,9,F9,0.299018532037735,0.20032852316058064,0.33823448933774675,
32,j,coarse,10,F10,0.30075588822364807,0.20348467325144942,0.34146224890199406,
32,j,coarse,11,F11,0.2827518582344055,0.18596253035900603,0.315958289956335,
32,j,coarse,12,F12,0.3069179356098175,0.20661098052123056,0.3501434873794057,
32,j,coarse,13,F13,0.2759983241558075,0.18254894514317474,0.3085276199141914,
32,j,coarse,14,F14,0.25099483132362366,0.16318544373109667,0.2616691563223672,
32,j,coarse,15,F15,0.27562984824180603,0.18339461999799042,0.30599523355307323,
32,j,coarse,16,F16,0.24415947496891022,0.15417813590030624,0.26599283699456305,
32,j,fine,1,F1,0.6703320741653442,0.35563386401391084,0.5371636951246768,
32,j,fine,2,F2,0.6291711926460266,0.3329365952439837,0.48933923906906396,
32,j,fine,3,F3,0.6489354372024536,0.34913645560506684,0.5047632409519487,
32,j,fine,4,F4,0.6335598230361938,0.3400669839445907,0.48462306944526584,
32,j,fine,5,F5,0.6105079054832458,0.32526365844080285,0.46705003450125804,
32,j,fine,6,F6,0.6589596271514893,0.3604777456768416,0.5064098032015443,
32,j,fine,7,F7,0.60617995262146,0.32510449526916685,0.45636866478872506,
32,j,fine,8,F8,0.588727593421936,0.31002758416111903,0.4421421698008372,
32,j,fine,9,F9,0.5955996513366699,0.3164770049605459,0.44534989087271154,
32,j,fine,10,F10,0.5916237831115723,0.312785684409941,0.4441339257365487,
32,j,fine,11,F11,0.5890539884567261,0.31189538068063216,0.4424537844375092,
32,j,fine,12,F12,0.6087220907211304,0.32451793060284706,0.46241211447426195,
32,j,fine,13,F13,0.6279240846633911,0.3361743177633501,0.48120277570518544,
32,j,fine,14,F14,0.6046658754348755,0.32087735393307465,0.46136294015194507,
32,j,fine,15,F15,0.5787653923034668,0.30152156303794597,0.4340399937744427,
32,j,fine,16,F16,0.5889761447906494,0.3114426147608566,0.44076041696059975,
32,j,fine_vs_coarse_log_ratio,1,F1,0.5720841647368221,-0.055432997861358135,0.5949024316332676,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,2,F2,0.5782292160930006,-0.09573684704660801,0.6054277224041803,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,3,F3,0.6349697625717841,0.0008049965597729525,0.6584558203639056,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,4,F4,0.6378001560737817,0.007244942577456781,0.6397362543658315,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,5,F5,0.5910589691848742,-0.08641440915463505,0.5893254969022087,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,6,F6,0.6917411784674854,0.07783955490359284,0.7141957216401413,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,7,F7,0.7205064199785696,0.10974546486556225,0.7152271384424824,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,8,F8,0.709725532652678,0.09288404396178951,0.7162700793024136,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,9,F9,0.689063163881894,0.06202799736755682,0.6996957252476631,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,10,F10,0.6765719982374842,0.04930064494837416,0.6811000173749927,0.0009995002498750624
32,j,fine_vs_coarse_log_ratio,11,F11,0.7339481536882012,0.12050446057871356,0.7481896611174438,0.0009995002498750624
